itemString,marketValue,minBuyout,historical,numAuctions,date
10314,12234140,12078700,10312563,3,2021-03-15 07:54:22
1405,97750341,95561000,90652272,2,2021-03-15 07:54:22
23445,877280,850400,913166,10,2021-03-15 07:54:22
110647,6640945,6500000,2460966,5,2021-03-15 07:54:22
43102,847811,650000,843334,11,2021-03-15 07:54:22
55533,22080093,18323400,24563226,2,2021-03-15 07:54:22
8845,17921460,501600,1732714,4,2021-03-15 07:54:22
52775,5285467,5279000,4454856,4,2021-03-15 07:54:22
14839,30499939,31210400,13633631,2,2021-03-15 07:54:22
36389,21664384,29387700,18121918,1,2021-03-15 07:54:22
67123,26933455,19000000,13056962,1,2021-03-15 07:54:22
36584,5214060,18430000,5130507,4,2021-03-15 07:54:22
8280,7999531,7999500,8564077,6,2021-03-15 07:54:22
24619,1492194,2907300,3348376,5,2021-03-15 07:54:22
118375,171674010,270000000,65392555,3,2021-03-15 07:54:22
15774,3100391396,3002198200,2913984348,3,2021-03-15 07:54:22
111666,157262,20000,58518,10,2021-03-15 07:54:22
52555,348280,250000,112745,12,2021-03-15 07:54:22
23426,8243920,13919700,4775885,7,2021-03-15 07:54:22
112293,18925482,12500000,13075717,2,2021-03-15 07:54:22
10156,7785433,4456300,6601013,4,2021-03-15 07:54:22
111446,362884,175000,391044,6,2021-03-15 07:54:22
55360,52579765,33704700,49382532,3,2021-03-15 07:54:22
62791,125687,788500,78640,4,2021-03-15 07:54:22
14755,2866000,2866000,2866000,2,2021-03-15 07:54:22
85569,1240036,1235600,1012976,4,2021-03-15 07:54:22
9808,2117795,0,3061558,0,2021-03-15 07:54:22
61981,2339899,2300000,1073130,4,2021-03-15 07:54:22
10200,571000,670900,1581962,9,2021-03-15 07:54:22
36932,159118,80000,218412,5,2021-03-15 07:54:22
127991,2985438,799000,2670758,3,2021-03-15 07:54:22
43334,2122979,2122800,1668601,10,2021-03-15 07:54:22
14290,1471046,469300,13656499,3,2021-03-15 07:54:22
42111,19970223,19968600,19492812,6,2021-03-15 07:54:22
110646,2880849,4985000,1647963,7,2021-03-15 07:54:22
15166,3534712,2126600,11353320,8,2021-03-15 07:54:22
44693,14550153,7555100,33965834,5,2021-03-15 07:54:22
118576,689632,688800,336778,4,2021-03-15 07:54:22
76686,1102028,0,251720,0,2021-03-15 07:54:22
59596,893095,358300,1794860,3,2021-03-15 07:54:22
76135,25718,19500,47860,7,2021-03-15 07:54:22
14792,3033611,1897100,6060331,5,2021-03-15 07:54:22
10085,2718582,3651400,2090300,6,2021-03-15 07:54:22
118331,85938259,75009400,54606511,4,2021-03-15 07:54:22
14344,24249,42400,4836,16,2021-03-15 07:54:22
38972,6465180,6459600,5168160,1,2021-03-15 07:54:22
113602,3840334,3500000,7345576,6,2021-03-15 07:54:22
2868,1803940,755100,824864,17,2021-03-15 07:54:22
6539,173309,50000,445462,7,2021-03-15 07:54:22
87466,595550607,594095500,446911942,1,2021-03-15 07:54:22
55710,779206,592100,450961,5,2021-03-15 07:54:22
14213,30378885,85254900,80466532,1,2021-03-15 07:54:22
110618,840952,830400,539521,3,2021-03-15 07:54:22
37663,14999317,17499800,13569602,4,2021-03-15 07:54:22
22832,16613,10000,10847,17,2021-03-15 07:54:22
94030,70319274,45000000,77213593,3,2021-03-15 07:54:22
111664,245859,68400,119322,5,2021-03-15 07:54:22
38963,6040900,6040900,3230200,2,2021-03-15 07:54:22
