itemString,marketValue,minBuyout,historical,numAuctions,date
10603,9991800,8001800,8590018,2,2021-03-15 07:54:23
15612,18479623,18427600,18867117,4,2021-03-15 07:54:23
55552,42334438,0,35246339,0,2021-03-15 07:54:23
78213,0,0,300000100,0,2021-03-15 07:54:23
35980,5914752,7750000,6739884,1,2021-03-15 07:54:23
114811,16021178,13932900,29813704,5,2021-03-15 07:54:23
19183,219,200,3261,9,2021-03-15 07:54:23
12239,5409794,8002700,7663586,1,2021-03-15 07:54:23
69970,5816531,11900000,7319092,4,2021-03-15 07:54:23
42113,56102006,55809200,57103350,3,2021-03-15 07:54:23
36137,25094156,25410200,22667084,1,2021-03-15 07:54:23
10081,2498980,880000,2446617,7,2021-03-15 07:54:23
9947,1962433,1863300,2328401,5,2021-03-15 07:54:23
4625,199900,170100,1425194,17,2021-03-15 07:54:23
118375,150934073,85000000,146095939,1,2021-03-15 07:54:23
87514,289787826,0,253741771,0,2021-03-15 07:54:23
48114,59465583,59990000,63959249,4,2021-03-15 07:54:23
45088,3633807,3009500,2695836,13,2021-03-15 07:54:23
4057,12913899,7778800,12735838,4,2021-03-15 07:54:23
87443,33955297,33860500,39622694,1,2021-03-15 07:54:23
36167,22489062,28441000,15487686,1,2021-03-15 07:54:23
24800,17779010,2506600,579443,2,2021-03-15 07:54:23
14554,445173950,0,430574681,0,2021-03-15 07:54:23
116626,997183,997300,947996,1,2021-03-15 07:54:23
4711,3986118,999800,11712556,3,2021-03-15 07:54:23
44666,100085196,94350000,101380243,1,2021-03-15 07:54:23
2824,49424214,48999900,58625868,1,2021-03-15 07:54:23
112286,53709258,67142000,34818793,1,2021-03-15 07:54:23
106538,17398788,19005200,21263937,1,2021-03-15 07:54:23
4305,337969,28900,2893139,5,2021-03-15 07:54:23
12839,2580116,500100,3311434,2,2021-03-15 07:54:23
106535,41063961,0,31063044,0,2021-03-15 07:54:23
112271,29991669,0,765603,0,2021-03-15 07:54:23
15660,9284791,9253900,10078320,3,2021-03-15 07:54:23
55562,993777,993400,901269,1,2021-03-15 07:54:23
