itemString,marketValue,minBuyout,historical,numAuctions,date
116639,26665885,12008300,20859420,1,2021-03-15 07:54:20
22794,1307889,1300000,474405,6,2021-03-15 07:54:20
109155,324625,102400,1347698,3,2021-03-15 07:54:20
115807,4949032,4940000,3409091,4,2021-03-15 07:54:20
94573,1172053,3509900,640746,12,2021-03-15 07:54:20
10227,3772400,3345900,4062075,1,2021-03-15 07:54:20
101571,54691597,27500000,35419195,4,2021-03-15 07:54:20
71038,107734753,9129100,25302658,2,2021-03-15 07:54:20
41599,9120303,3930000000,8555961,2,2021-03-15 07:54:20
25027,1988305,2259000,1394094,3,2021-03-15 07:54:20
1210,20290,5800,71068,16,2021-03-15 07:54:20
110609,4621,2500,14458,30,2021-03-15 07:54:20
38682,101221,52900,24304,8,2021-03-15 07:54:20
111667,983081,1135000,30980,3,2021-03-15 07:54:20
43013,117700,65000,43175,16,2021-03-15 07:54:20
21309,8634920,1000000,2322432,8,2021-03-15 07:54:20
12800,27660,14400,66911,18,2021-03-15 07:54:20
42973,10997900,0,8351509,0,2021-03-15 07:54:20
10333,0,0,2865737333,0,2021-03-15 07:54:20
97623,369074,507200,2467948,2,2021-03-15 07:54:20
42473,999900,0,999900,0,2021-03-15 07:54:20
71638,4686935,4509900,2486257,26,2021-03-15 07:54:20
116180,409887355,28880000,34803240,4,2021-03-15 07:54:20
8278,7519627,3335000,8159643,2,2021-03-15 07:54:20
118007,16363,9900,18195,9,2021-03-15 07:54:20
25327,22146531,21488400,20615146,2,2021-03-15 07:54:20
9779,10409762,5000000,7213855,3,2021-03-15 07:54:20
111445,14504,11900,168760,2,2021-03-15 07:54:20
108324,12045,11000,12107,3,2021-03-15 07:54:20
52763,2607313,2607300,3277234,4,2021-03-15 07:54:20
74857,45074,19800,1337285,9,2021-03-15 07:54:20
14323,4354082,0,5062889,0,2021-03-15 07:54:20
14935,13675774,12156200,28897905,2,2021-03-15 07:54:20
3575,222624,199800,142903,6,2021-03-15 07:54:20
35623,1727185,1988000,1423771,12,2021-03-15 07:54:20
14687,4102934,8132500,5011573,1,2021-03-15 07:54:20
109152,1141541,100000,1261865,4,2021-03-15 07:54:20
6530,62697,49000,22218,2,2021-03-15 07:54:20
111595,1427630,10100,48041,11,2021-03-15 07:54:20
55439,914281,1163000,538297,12,2021-03-15 07:54:20
16202,22336,7900,52579,3,2021-03-15 07:54:20
15283,732117,208400,3227348,1,2021-03-15 07:54:20
111245,20181,19200,74415,12,2021-03-15 07:54:20
118632,164699687,104500,2146040,2,2021-03-15 07:54:20
