itemString,marketValue,minBuyout,historical,numAuctions,date
128315,48702486,54950000,38529048,15,2021-03-15 07:54:20
74249,22920,8900,25867,21,2021-03-15 07:54:20
93500,30912317,25349000,43238710,1,2021-03-15 07:54:20
6261,4532683,0,928729,0,2021-03-15 07:54:20
13033,214634998,244415700,76664002,1,2021-03-15 07:54:20
111434,0,0,190215,0,2021-03-15 07:54:20
11971,11317587,18941000,6971392,1,2021-03-15 07:54:20
15633,2499008000,0,24998666,0,2021-03-15 07:54:20
8293,7259985,7106500,8325654,3,2021-03-15 07:54:20
118630,1516554,0,1157530,0,2021-03-15 07:54:20
71951,7033151,6740000,5434557,17,2021-03-15 07:54:20
2595,1590598,800,3900138,1,2021-03-15 07:54:20
15193,22474600,0,9244949,0,2021-03-15 07:54:20
38792,24950386,23931300,21619549,2,2021-03-15 07:54:20
37835,123921788,100000100,67895977,1,2021-03-15 07:54:20
109128,7362,3700,21027,8,2021-03-15 07:54:20
77171,0,0,58510340,0,2021-03-15 07:54:20
15346,11385938,0,11628783,0,2021-03-15 07:54:20
54486,4325224,3005800,5651453,15,2021-03-15 07:54:20
109123,2439154,5000000,1469043,3,2021-03-15 07:54:20
30817,307565,970300,108906,1,2021-03-15 07:54:20
23784,17500372,5295100,8929607,5,2021-03-15 07:54:20
111601,77751,10200,302555,3,2021-03-15 07:54:20
24769,4065017,0,50122942,0,2021-03-15 07:54:20
14261,45193682,56143000,26539366,1,2021-03-15 07:54:20
10033,85880797,15000000,22751128,1,2021-03-15 07:54:20
14211,13459561,13084500,12166240,5,2021-03-15 07:54:20
76695,12990000,12990000,9550226,1,2021-03-15 07:54:20
76141,2335333,500000,641279,7,2021-03-15 07:54:20
4608,1489746,0,1190232,0,2021-03-15 07:54:20
15180,0,0,39753500,0,2021-03-15 07:54:20
110609,8097,8500,7355,20,2021-03-15 07:54:20
52750,2001221,2000700,2994348,3,2021-03-15 07:54:20
22786,114924,74400,123955,6,2021-03-15 07:54:20
14769,0,0,32203085,0,2021-03-15 07:54:20
14743,9373704,8983400,13618933,1,2021-03-15 07:54:20
6603,8864897,4900000,44652478,1,2021-03-15 07:54:20
13128,11844200,1007300,16792279,2,2021-03-15 07:54:20
55689,22306413,0,15048624,0,2021-03-15 07:54:20
24772,7998516,0,10847746,0,2021-03-15 07:54:20
3040,1207127,2332400,603891,5,2021-03-15 07:54:20
15172,1354539,1624300,3927530,1,2021-03-15 07:54:20
62015,51618770,0,49404952,0,2021-03-15 07:54:20
78277,300000000,0,300000000,0,2021-03-15 07:54:20
14864,11118881,0,15351154,0,2021-03-15 07:54:20
47656,14106831,24906800,6380342,1,2021-03-15 07:54:20
23736,5907957,7183800,3210203,1,2021-03-15 07:54:20
93351,19643832,20671000,13354085,2,2021-03-15 07:54:20
15525,0,0,185294853,0,2021-03-15 07:54:20
4068,11395545,12714300,17296591,1,2021-03-15 07:54:20
4337,7724,6000,22014,9,2021-03-15 07:54:20
10164,5943246,3001900,10236373,6,2021-03-15 07:54:20
3345,321059189,306172400,424385411,1,2021-03-15 07:54:20
52754,92018123,111588100,71744287,2,2021-03-15 07:54:20
11167,102595187,89991900,56058831,2,2021-03-15 07:54:20
10258,7226868,8538200,3688939,2,2021-03-15 07:54:20
10253,5519341,0,4677773,0,2021-03-15 07:54:20
52722,492708,465000,630195,12,2021-03-15 07:54:20
15554,50526142,75219600,24717573,1,2021-03-15 07:54:20
14258,46667503,86781000,9192818,1,2021-03-15 07:54:20
15574,34094360,45601200,24854485,1,2021-03-15 07:54:20
113262,4208,3000,4687,14,2021-03-15 07:54:20
8116,33076144,41194300,14811983,3,2021-03-15 07:54:20
15665,258607381,0,134751637,0,2021-03-15 07:54:20
122345,13394,0,788968,0,2021-03-15 07:54:20
23505,29073982,29990000,28279121,2,2021-03-15 07:54:20
8262,7201280,6702800,9566981,5,2021-03-15 07:54:20
74853,2418647,0,9409274,0,2021-03-15 07:54:20
82025,38820195,0,29833938,0,2021-03-15 07:54:20
74250,165882,120000,121254,12,2021-03-15 07:54:20
14379,242017600,0,154433284,0,2021-03-15 07:54:20
85221,20860291,4670900,7880771,3,2021-03-15 07:54:20
862,124296263,138169500,47025606,1,2021-03-15 07:54:20
14750,0,0,163151112,0,2021-03-15 07:54:20
25079,0,0,16417653,0,2021-03-15 07:54:20
43461,226492668,0,189172672,0,2021-03-15 07:54:20
15127,106534430,122201400,58644917,1,2021-03-15 07:54:20
37794,1134506,1120000,2620963,1,2021-03-15 07:54:20
4349,16484604,16889800,16093786,1,2021-03-15 07:54:20
15386,80951279,38632100,29057759,2,2021-03-15 07:54:20
115799,10635905,8507200,15425346,1,2021-03-15 07:54:20
37921,154232,0,42294,0,2021-03-15 07:54:20
8308,6735654,6268100,6785746,1,2021-03-15 07:54:20
19275,4769906,0,3694107,0,2021-03-15 07:54:20
15194,1963979,0,11718638,0,2021-03-15 07:54:20
124671,668690,350000,1131315,9,2021-03-15 07:54:20
109120,51609672,0,49613322,0,2021-03-15 07:54:20
109139,58853,7900,136506,5,2021-03-15 07:54:20
128314,1695185,228000,1937142,10,2021-03-15 07:54:20
118858,44568965,67220300,50355081,1,2021-03-15 07:54:20
14963,8335826,3700200,12923948,1,2021-03-15 07:54:20
31079,60115053,57965400,44407321,1,2021-03-15 07:54:20
20877,162299,159100,268850,1,2021-03-15 07:54:20
11996,14209486,0,16861337,0,2021-03-15 07:54:20
22575,304407,399900,224744,7,2021-03-15 07:54:20
110289,344340,30400,1082015,1,2021-03-15 07:54:20
79254,892557,880600,555253,1,2021-03-15 07:54:20
45093,0,0,441907,0,2021-03-15 07:54:20
111402,33499239,39632900,27442197,5,2021-03-15 07:54:20
15430,18513047,0,33362565,0,2021-03-15 07:54:20
38416,52530019,0,20003307,0,2021-03-15 07:54:20
14814,55297678,44900000,49045731,2,2021-03-15 07:54:20
14048,94246,93800,71105,4,2021-03-15 07:54:20
24640,36262146,0,27005781,0,2021-03-15 07:54:20
55412,0,0,22657808,0,2021-03-15 07:54:20
12820,2634161,2499900,2559978,1,2021-03-15 07:54:20
36392,1335877,0,10703677,0,2021-03-15 07:54:20
14973,18119200,0,15767561,0,2021-03-15 07:54:20
109118,11077,19000,5795,20,2021-03-15 07:54:20
4738,9706862,9457600,9545586,2,2021-03-15 07:54:20
15416,664011,296300,1059851,4,2021-03-15 07:54:20
9480,57282775,40000000,38834142,1,2021-03-15 07:54:20
15687,58738257,49990000,45093302,1,2021-03-15 07:54:20
55440,1430244,231500,801677,5,2021-03-15 07:54:20
7431,13035867,14141600,5590632,2,2021-03-15 07:54:20
118339,59688039,23568300,32146156,3,2021-03-15 07:54:20
128316,573989,80000,1161316,52,2021-03-15 07:54:20
23762,154745924,0,154197376,0,2021-03-15 07:54:20
54443,224887423,3930000000,47340746,1,2021-03-15 07:54:20
4416,49603004,52128200,19034128,1,2021-03-15 07:54:20
43125,1353171,2500800,596828,2,2021-03-15 07:54:20
82028,17497173,9999800,13849719,1,2021-03-15 07:54:20
93502,25075355,21115300,46457608,1,2021-03-15 07:54:20
7112,53990645,70590700,35344310,2,2021-03-15 07:54:20
93504,106554158,0,96065492,0,2021-03-15 07:54:20
7911,46154,49600,26910,8,2021-03-15 07:54:20
74700,2727014,100000000,1094754,1,2021-03-15 07:54:20
93195,26952585,35000000,15308156,6,2021-03-15 07:54:20
10940,102251,106300,52787,13,2021-03-15 07:54:20
10300,5312019,5241900,4115242,3,2021-03-15 07:54:20
82070,654500,0,9627288,0,2021-03-15 07:54:20
111676,34265,20200,87316,3,2021-03-15 07:54:20
14327,145812889,10008600,99595532,1,2021-03-15 07:54:20
31320,69578631,76583500,62654973,3,2021-03-15 07:54:20
22457,7326638,9999700,6961836,6,2021-03-15 07:54:20
82014,17474190,19990000,18666992,1,2021-03-15 07:54:20
116169,88255539,0,32704498,0,2021-03-15 07:54:20
36522,29990000,29990000,29946790,1,2021-03-15 07:54:20
12420,116684254,0,46005865,0,2021-03-15 07:54:20
14047,4614,3000,5321,22,2021-03-15 07:54:20
2580,12755633,9440900,2179867,1,2021-03-15 07:54:20
75064,14919172,0,10026969,0,2021-03-15 07:54:20
23446,563588,249800,767310,11,2021-03-15 07:54:20
14976,11927529,9990000,10156495,3,2021-03-15 07:54:20
52771,50685314,100000000,53178348,1,2021-03-15 07:54:20
36920,313095,598600,170856,1,2021-03-15 07:54:20
8278,10150530,8006200,13537076,7,2021-03-15 07:54:20
11611,54808029,59929000,51398906,2,2021-03-15 07:54:20
2572,2713803,0,2419040,0,2021-03-15 07:54:20
8260,425566,0,2871878,0,2021-03-15 07:54:20
122348,0,0,461900,0,2021-03-15 07:54:20
58089,57600,0,38850,0,2021-03-15 07:54:20
15624,11697211,0,12417633,0,2021-03-15 07:54:20
6040,1721633,0,2667307,0,2021-03-15 07:54:20
9946,93041190,106234000,71897685,1,2021-03-15 07:54:20
53010,28943,31000,26979,7,2021-03-15 07:54:20
34498,90485,94900,8472,7,2021-03-15 07:54:20
47626,4195651,2000000,18238411,2,2021-03-15 07:54:20
14439,8728300,0,11427263,0,2021-03-15 07:54:20
17202,187769,490100,607605,3,2021-03-15 07:54:20
20876,222336,220000,462517,4,2021-03-15 07:54:20
14851,25192526,19990000,17691451,1,2021-03-15 07:54:20
6660,84576080,0,61618826,0,2021-03-15 07:54:20
7391,82271650,0,49035191,0,2021-03-15 07:54:20
115804,1990000,0,1731995,0,2021-03-15 07:54:20
14748,59595287,61430500,53938997,1,2021-03-15 07:54:20
36507,130538793,0,165630673,0,2021-03-15 07:54:20
3860,216017,199000,116417,12,2021-03-15 07:54:20
68784,99988248,99989900,101708671,1,2021-03-15 07:54:20
82960,150000000,0,79234544,0,2021-03-15 07:54:20
74841,41343,39500,29885,8,2021-03-15 07:54:20
13021,26281784,4996500,51842661,1,2021-03-15 07:54:20
52253,166516188,145000000,160288627,6,2021-03-15 07:54:20
38937,4297539,4550000,10058174,2,2021-03-15 07:54:20
15611,51488569,59683000,16798842,1,2021-03-15 07:54:20
72093,136043,100000,84523,22,2021-03-15 07:54:20
36575,0,0,1229534325,0,2021-03-15 07:54:20
11204,7427914,10535200,5241101,2,2021-03-15 07:54:20
42780,220494,168300,1604054,5,2021-03-15 07:54:20
14978,13948838,9990000,11365421,1,2021-03-15 07:54:20
36574,0,0,51024700,0,2021-03-15 07:54:20
32229,19959,17500,26786,8,2021-03-15 07:54:20
122346,644016,888800,635420,2,2021-03-15 07:54:20
15553,56924490,57633400,36036692,1,2021-03-15 07:54:20
39340,25226772,25003700,12493371,3,2021-03-15 07:54:20
14744,168222817,165950200,126927096,3,2021-03-15 07:54:20
15522,991270100,0,930917112,0,2021-03-15 07:54:20
11612,13262354,5001800,25999556,3,2021-03-15 07:54:20
14266,13017731,0,7598521,0,2021-03-15 07:54:20
14911,89361540,100125400,44736471,1,2021-03-15 07:54:20
20655,3657757450,0,3896754250,0,2021-03-15 07:54:20
111557,16338,7300,11146,35,2021-03-15 07:54:20
42370,25080584,0,14374275,0,2021-03-15 07:54:20
15659,2863590,0,3810982,0,2021-03-15 07:54:20
78266,300000000,300000000,265379284,1,2021-03-15 07:54:20
3928,21190,10000,40132,3,2021-03-15 07:54:20
24629,4331836,8797600,5746376,2,2021-03-15 07:54:20
15091,26814341,5980000,6903409,1,2021-03-15 07:54:20
113263,20120,15000,45386,10,2021-03-15 07:54:20
15171,11233688,14900000,10741347,2,2021-03-15 07:54:20
25125,13405389,9650100,6547387,1,2021-03-15 07:54:20
74866,287256,400800,21497,1,2021-03-15 07:54:20
81968,35197958,0,28655743,0,2021-03-15 07:54:20
2320,606374,499700,634122,4,2021-03-15 07:54:20
10146,8231024,6990000,7159404,3,2021-03-15 07:54:20
109219,7022438,6990000,2059493,4,2021-03-15 07:54:20
114931,128593,120600,192020,3,2021-03-15 07:54:20
24914,1454365,2172400,2214277,4,2021-03-15 07:54:20
55698,9691701,0,5684400,0,2021-03-15 07:54:20
82404,83713094,0,9176367,0,2021-03-15 07:54:20
38805,21553226,21162200,17078966,2,2021-03-15 07:54:20
13463,167699,99200,1350011,2,2021-03-15 07:54:20
24296,85606238,9999900,171636059,1,2021-03-15 07:54:20
116559,20922413,0,21256250,0,2021-03-15 07:54:20
23112,467934,1000000,98864,4,2021-03-15 07:54:20
11291,51424,10000,26955,6,2021-03-15 07:54:20
12683,2068002,1766200,1076210,1,2021-03-15 07:54:20
72237,16245,20000,32736,9,2021-03-15 07:54:20
112296,514958311,100005100,41937377,1,2021-03-15 07:54:20
14809,7141500,6990000,6958646,1,2021-03-15 07:54:20
46378,7458149,0,4675691,0,2021-03-15 07:54:20
118006,13597,10800,20674,3,2021-03-15 07:54:20
32716,33720484,43870000,32890218,2,2021-03-15 07:54:20
10095,1485063,503200,1225577,2,2021-03-15 07:54:20
24959,8475641,9889500,5931605,1,2021-03-15 07:54:20
15990,23043316,22961200,23732057,1,2021-03-15 07:54:20
109148,1026039584,999700,26273992,2,2021-03-15 07:54:20
22572,1914151,2820700,2178845,7,2021-03-15 07:54:20
14726,118859129,0,68504635,0,2021-03-15 07:54:20
